id,idProject,testCase,EagerTest,MysteryGuest,ResourceOptimism,TestRedundancy,test_file_url,actual_file_url
4748,18.0_admiral,com.vmware.admiral.adapter.docker.service.containerstatemappertest.testcomparerunningcontainerinusernetworkwithdefaultpropertiesandmatchedcontainerstateshouldpass,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/ContainerStateMapperTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/ContainerStateMapper.java
4646,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockeradapterservicetest.testcreatedcontainershouldbeinspectedonnetworkoperationfailure,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerAdapterService.java
4638,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockeradapterservicetest.testdeletewithretry,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerAdapterService.java
4642,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockeradapterservicetest.testinspectcontainer,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerAdapterService.java
4643,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockeradapterservicetest.testinspectcontainerwithretry,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerAdapterService.java
4644,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockeradapterservicetest.teststatsdisabledwhencontainerstopped,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerAdapterService.java
4719,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockerhostadapterservicetest.testhostpermanentlynotavailable,1,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterService.java
4711,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockerhostadapterservicetest.testhostpingwithresourcereference,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterService.java
4723,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockerhostadapterservicetest.testlistcontainerswithcallback,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterService.java
4721,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockerhostadapterservicetest.testlistvolumeswithcallback,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerHostAdapterService.java
4693,18.0_admiral,com.vmware.admiral.adapter.docker.service.dockernetworkadapterservicetest.testnetworkinspect,1,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/DockerNetworkAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerNetworkAdapterService.java
4739,18.0_admiral,com.vmware.admiral.adapter.docker.service.systemimageretrievalmanagertest.testgetfromuserresources,1,1,1,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/service/SystemImageRetrievalManagerTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/SystemImageRetrievalManager.java
4616,18.0_admiral,com.vmware.admiral.adapter.docker.util.dockeradapterutilstest.testfiltervolumebindings,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/util/DockerAdapterUtilsTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/service/DockerAdapterUtils.java
4622,18.0_admiral,com.vmware.admiral.adapter.docker.util.dockerdevicetest.testconversions,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/test/java/com/vmware/admiral/adapter/docker/util/DockerDeviceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/docker/src/main/java/com/vmware/admiral/adapter/docker/util/DockerDevice.java
4605,18.0_admiral,com.vmware.admiral.adapter.docker.util.dockerportmappingtest.testdockerportstringparsing,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/common/src/test/java/com/vmware/admiral/adapter/docker/util/DockerPortMappingTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/common/src/main/java/com/vmware/admiral/adapter/docker/util/DockerPortMapping.java
4495,18.0_admiral,com.vmware.admiral.adapter.kubernetes.apiutiltest.testbuildapiserverproxyurl,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/test/java/com/vmware/admiral/adapter/kubernetes/ApiUtilTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/main/java/com/vmware/admiral/adapter/kubernetes/ApiUtil.java
4540,18.0_admiral,com.vmware.admiral.adapter.kubernetes.service.kubernetesadapterservicetest.testdelete,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/test/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/main/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesAdapterService.java
4538,18.0_admiral,com.vmware.admiral.adapter.kubernetes.service.kubernetesadapterservicetest.testfetchlogs,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/test/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/main/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesAdapterService.java
4539,18.0_admiral,com.vmware.admiral.adapter.kubernetes.service.kubernetesadapterservicetest.testinspect,0,0,0,0,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/test/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/main/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesAdapterService.java
4543,18.0_admiral,com.vmware.admiral.adapter.kubernetes.service.kubernetesapplicationadapterservicetest.testvalidateservicesaredeployedfirst,1,1,1,0,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/test/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesApplicationAdapterServiceTest.java,https://github.com/vmware-archive/admiral/blob/master/adapter/kubernetes/src/main/java/com/vmware/admiral/adapter/kubernetes/service/KubernetesApplicationAdapterService.java
